"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"314","RT @JHMW1: #beyondmeat Question: does anyone know what the exact date of earnings (Q4) is? I can only find estimations, no exact date.",FALSE,0,NA,2020-02-04 03:40:32,FALSE,NA,"1224538199030161408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CliffHangover",1,TRUE,FALSE,NA,NA
"315","#BeyondMeat $BYND ALERT: Bragar Eagel &amp; Squire, P.C. Announces That a #classactionlawsuit Has Been Filed Against… https://t.co/OKWygROdSJ",FALSE,0,NA,2020-02-04 03:34:33,TRUE,NA,"1224536695300714498",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Stock_Market_Pr",0,FALSE,FALSE,NA,NA
"316","Is it true BEYOND Burger from @CarlsJr @Hardees tastes like cat food? Being a normal human being, I have never cons… https://t.co/5p33O0olsO",FALSE,0,NA,2020-02-04 03:13:27,TRUE,NA,"1224531385089585152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pH0nEnErd",0,FALSE,FALSE,NA,NA
"317","RT @blissfulburgers: How can we not bring our Patty Melt to What A Vegan Burger Festival!! Don’t forget to mark your calendars to catch the…",FALSE,0,NA,2020-02-04 03:01:17,FALSE,NA,"1224528323944112129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DethArcanis",2,TRUE,FALSE,NA,NA
"318","Article on my Facebook page! (Link in Bio)

#BeyondMeat https://t.co/6Ejv68GNAE",FALSE,0,NA,2020-02-04 02:55:56,FALSE,NA,"1224526976066768897",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ChaseAvior",0,FALSE,FALSE,NA,NA
"319","Don't get me wrong, I love my real beef burgers! But the @Hardees #BeyondMeat #ThickBurger is on point! Had I not k… https://t.co/KNOdZrPVaR",FALSE,0,NA,2020-02-04 02:26:09,TRUE,NA,"1224519481340366849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tonyhallin",0,FALSE,FALSE,NA,NA
"320","I don’t think eating processed food is healthy. Just because something is “plant based” doesn’t mean it’s good for… https://t.co/FDFCTrSOAn",FALSE,0,NA,2020-02-04 01:58:11,TRUE,NA,"1224512445261107201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BenditeTerriM",0,FALSE,FALSE,NA,NA
"321","LAST WARNING DIABETES BLOOD SUGAR FLUCTUATIONS!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380… https://t.co/KLvCuXZclP",FALSE,1,NA,2020-02-04 01:31:49,TRUE,NA,"1224505808857096193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"322","LAST WARNING DIABETES BLOOD SUGAR FLUCTUATIONS!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380… https://t.co/xOVodscsoD",FALSE,1,NA,2020-02-04 01:31:48,TRUE,NA,"1224505805086457856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"323","@MelDMann @kfc @BeyondMeat With any dietary shortcut there is always a catch. #beyondMeat is #beyondUnhealthy… https://t.co/boUCz6OAm0",FALSE,1,"MelDMann",2020-02-04 01:21:13,TRUE,"1224480357044629505","1224503142500524033","47336979","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jay_Forde",0,FALSE,FALSE,NA,NA
"324","#beyondmeat is an insult to this magical creature. @NationalPork https://t.co/YSOzgJJ9AQ",FALSE,0,NA,2020-02-04 01:18:45,FALSE,NA,"1224502518845145088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BradfeltyFelty",0,FALSE,FALSE,NA,NA
"325","LAST WARNING DIABETES BLOOD SUGAR FLUCTUATIONS!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380… https://t.co/NKlmX4ndrO",FALSE,0,NA,2020-02-04 01:18:25,TRUE,NA,"1224502434652811265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"326","@kfc will soon add a #meatless fried chicken offering. Even vegetables will soon be finger lickin’ good.… https://t.co/mvd53PeouD",FALSE,0,"kfc",2020-02-04 01:00:00,TRUE,NA,"1224497799959646208","15392391","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ronaldcoyle",0,FALSE,FALSE,"-104.785","38.7457"
"327","I said, “Beyond the Game”, bought a large drink, and I got this Beyond Meat burger for FREE at Carl’s Jr.! 😜… https://t.co/FuzasA0w6S",FALSE,0,NA,2020-02-04 00:48:47,TRUE,NA,"1224494978577182721",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aarree",0,FALSE,FALSE,"-117.72352674","33.62822803"
"328","Making some Beyond Beef chili tonight and I’m excited! 

#BeyondMeat #BeyondBeef #PlantBased #VeganChili",FALSE,3,NA,2020-02-04 00:47:50,FALSE,NA,"1224494739564613641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tgarciaart",0,FALSE,FALSE,NA,NA
"329","Attorney: 'There is no question ​that the Don Lee Farms litigation is clouding up the financial future and tarnishi… https://t.co/D8x6C42wpm",FALSE,1,NA,2020-02-04 00:14:28,TRUE,NA,"1224486340143636480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FoodNavigatorUS",0,FALSE,FALSE,NA,NA
"330","BEYOND MEAT KFC!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond… https://t.co/W7jyjFaa64",FALSE,0,NA,2020-02-04 00:02:37,TRUE,NA,"1224483358870081536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"331","If a restaurant tries to feed me fake meat, imma pay them with fake money!! #beyondmeat #fakemeat",FALSE,1,NA,2020-02-03 23:57:37,FALSE,NA,"1224482102810501121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rwitt20",0,FALSE,FALSE,NA,NA
"332","@pedrocodina81 @Inc @bizzwriter @BeyondMeat @Foods4Tomorrow Get ready for some @kfc #FingerLickingMeatlessChicken #BeyondMeat",FALSE,0,"pedrocodina81",2020-02-03 23:56:25,FALSE,"1222901945691557894","1224481800082292736","1886211522","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","herestoallofu",0,FALSE,FALSE,NA,NA
"333","Week 7 highlights, part 5! 🇬🇧 🏴󠁧󠁢󠁥󠁮󠁧󠁿 

#LondonBaby #FoodPorn #BeyondMeat #burger #TheBritishLibrary… https://t.co/0MiHK3qNdR",FALSE,0,NA,2020-02-03 23:42:02,TRUE,NA,"1224478178359508992",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Sebastianglints",0,FALSE,FALSE,"-0.07939436","51.47496745"
"334","#DIABETES Q&amp;A EPISODE 43

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond… https://t.co/ja2TVejPZJ",FALSE,0,NA,2020-02-03 23:34:48,TRUE,NA,"1224476361797976064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"335","If you're hoping for a Beyond Meat burger or sausage patty from Tim Horton's, you're out of luck!

@TimHortons… https://t.co/TRuRbvncPI",FALSE,1,NA,2020-02-03 22:21:47,TRUE,NA,"1224457985155616768",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","torontodotcom",0,FALSE,FALSE,NA,NA
"336","How can we not bring our Patty Melt to What A Vegan Burger Festival!! Don’t forget to mark your calendars to catch… https://t.co/sOpSqNcPDl",FALSE,4,NA,2020-02-03 22:19:15,TRUE,NA,"1224457348099514368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blissfulburgers",2,FALSE,FALSE,NA,NA
"337","$BYND #BeyondMeat - #ShortInterest
Shares On Loan down with 17% over the last two weeks. 
For More detailed Short I… https://t.co/mEZF8WWxSO",FALSE,2,NA,2020-02-03 21:43:59,TRUE,NA,"1224448470305558528",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","OrtexEquity",2,FALSE,FALSE,NA,NA
"338","RT @SethCL: $TSN $SPY $UVXY $XRT $XLP $ES $CAG our 10th short on #Beyondmeat  $BYND at 106.48 was covered at $105.08 in after hours for ano…",FALSE,0,NA,2020-02-03 21:25:56,FALSE,NA,"1224443929208115202",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bigjim1281",1,TRUE,FALSE,NA,NA
"339","$TSN $SPY $UVXY $XRT $XLP $ES $CAG our 10th short on #Beyondmeat  $BYND at 106.48 was covered at $105.08 in after h… https://t.co/OYz6CWbYiS",FALSE,8,NA,2020-02-03 21:25:07,TRUE,NA,"1224443724169539586",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SethCL",1,FALSE,FALSE,NA,NA
"340","Pictured: The vegan-friendly @BeyondMeat Sausage with the Rosamunde works. 😍
Try not to stare.… https://t.co/EfZbIaNENb",FALSE,0,NA,2020-02-03 20:20:10,TRUE,NA,"1224427377482174464",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","rosamundesf",0,FALSE,FALSE,NA,NA
"341","If you have been curious about #BeyondMeat at @CarlsJr , today is your chance to try if #FREE. Find out how… https://t.co/QwNynvtLUm",FALSE,0,NA,2020-02-03 19:58:30,TRUE,NA,"1224421926858190848",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WendyfulWorld",0,FALSE,FALSE,NA,NA
"342","@TorontoStar #beyondmeat is for people who are beyond stupid. There's no such thing called HEALTHY junk food.",FALSE,1,"TorontoStar",2020-02-03 19:43:14,FALSE,"1224287678910345216","1224418083223240704","12848262","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zz16820318",0,FALSE,FALSE,NA,NA
"343","Wow this is awesome! #beyondmeat #kfc #vegan #fortheanimals #plantbased @kfc @BeyondMeat https://t.co/xiL9gtgC5u",FALSE,3,NA,2020-02-03 18:49:48,FALSE,NA,"1224404635441561602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anjjilll",0,FALSE,FALSE,NA,NA
"344","Never ever thought I’d see the day but I’m so glad I have! 🌱Thank you! #beyondmeat #kfc @kfc #charlotte #nashville… https://t.co/SeLltScWtI",FALSE,19,NA,2020-02-03 18:46:47,TRUE,NA,"1224403876121653249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Loretta_Swit",1,FALSE,FALSE,NA,NA
"345","#beyondmeat Question: does anyone know what the exact date of earnings (Q4) is? I can only find estimations, no exact date.",FALSE,0,NA,2020-02-03 18:08:59,FALSE,NA,"1224394367324041216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JHMW1",1,FALSE,FALSE,NA,NA
"346","RT @Tradingchannels: $BYND would rally for good if it finds a low at this green support rail and breaks the green top band. #BYND #beyondme…",FALSE,0,NA,2020-02-03 17:15:47,FALSE,NA,"1224380976811233290",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","thinkGenie",2,TRUE,FALSE,NA,NA
"347","Nuts are everywhere. #NUTrition #plantbased #beyondmeat #nuthealth #healthy #nuts #nutallergies  #allergicReaction… https://t.co/txHB6NpHuQ",FALSE,0,"IonisDisrupts",2020-02-03 16:57:17,TRUE,"1224374523316908034","1224376320580300803","1545630956","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IonisDisrupts",0,FALSE,FALSE,NA,NA
"348","$BYND would rally for good if it finds a low at this green support rail and breaks the green top band. #BYND… https://t.co/JuPm2wKJpM",FALSE,5,NA,2020-02-03 16:32:05,TRUE,NA,"1224369979535085570",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tradingchannels",2,FALSE,FALSE,NA,NA
"349","RT @Nenagh9: @GVFD_76 @OurCompass @FarmChicJodi @DMDent @MGigger @bryanwatson131 @Noomi_L1 @1noeloconnor @cdiedrich23 @rissalipstick @stati…",FALSE,0,NA,2020-02-03 16:07:11,FALSE,NA,"1224363712963891206",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angie_renati",13,TRUE,FALSE,NA,NA
"350","Have you heard 📢? You can get a #FREE @BeyondMeat 🌱 menu item at @CarlsJr or @Hardees 🍔 TODAY ONLY by using the cod… https://t.co/7YatGm7XmK",FALSE,0,NA,2020-02-03 16:01:44,TRUE,NA,"1224362340814114818",NA,"<a href=""https://www.later.com"" rel=""nofollow"">LaterMedia</a>","oopsvegan",0,FALSE,FALSE,NA,NA
"351","RT @FranceAgricole: #Grandedistribution : #Casino va vendre des #burgers et #saucisses à base de végétaux #BeyondMeat #végétarien  #véganis…",FALSE,0,NA,2020-02-03 15:38:07,FALSE,NA,"1224356396759748611",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FredericLerat",1,TRUE,FALSE,NA,NA
"352","#Grandedistribution : #Casino va vendre des #burgers et #saucisses à base de végétaux #BeyondMeat #végétarien… https://t.co/z9h7FSZHA0",FALSE,0,NA,2020-02-03 15:31:00,TRUE,NA,"1224354608388030465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FranceAgricole",1,FALSE,FALSE,NA,NA
"353","ביונד מיט ממשיכה לכבוש את השוק: https://t.co/bQCFNpjTze
#ויקטורי #bynd #ביונד #ביונדמיט #ביונדבורגר #ביונד_מיט #ביונד_בורגר #beyondmeat",FALSE,2,NA,2020-02-03 15:23:48,FALSE,NA,"1224352793730932736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tivonews",1,FALSE,FALSE,NA,NA
"354","#meatlessmonday #meatlessmeals #meatless #brandbuilders #love #beyondmeat #available #everywhere #iscrewedup My… https://t.co/yKjUXIdikr",FALSE,0,NA,2020-02-03 15:22:54,TRUE,NA,"1224352568144486401",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","maggietranquila",0,FALSE,FALSE,NA,NA
"355","RT @queenluluthepug: Ugh I swear poppy must have hit his head. If you think I’m gonna eat this for dinner then you’re drunk! Where’s the be…",FALSE,0,NA,2020-02-03 15:09:05,FALSE,NA,"1224349093222215680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Swervedogg411",159,TRUE,FALSE,NA,NA
"356","BEYOND MEAT KFC!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond… https://t.co/5iYdvHHkhc",FALSE,0,NA,2020-02-03 14:52:10,TRUE,NA,"1224344833646415874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"357","#meatlessmonday #meatlessmeals #meatless #brandbuilders #love #beyondmeat #available #everywhere #iscrewedup My… https://t.co/SjgJOaNBi4",FALSE,0,NA,2020-02-03 13:45:30,TRUE,NA,"1224328057651113984",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","maggietranquila",0,FALSE,FALSE,NA,NA
"358","🏙️ Last Week in the City: Adieu à l'Europe 🌃
Read the full article on 👉 https://t.co/iPijQ6ojTT

#Brexit #Huawei… https://t.co/tK8E6TwvsH",FALSE,0,NA,2020-02-03 13:30:16,TRUE,NA,"1224324224631955457",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","_CharlesStanley",0,FALSE,FALSE,NA,NA
"359","28jan2020 @jimcramer #StopTrading #alert ""Wait4 lower price 2buy $MKC &amp; $BYND is millenial's stock"" #mkc #bynd… https://t.co/ie6I0YdaPp",FALSE,0,NA,2020-02-03 13:30:01,TRUE,NA,"1224324159309864960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aidourtroops",0,FALSE,FALSE,NA,NA
"360","RT @DexNg5: #DIABETES Q&amp;A EPISODE 43

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond #beyondsaus…",FALSE,0,NA,2020-02-03 12:57:42,FALSE,NA,"1224316029263908865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","its______Arslan",1,TRUE,FALSE,NA,NA
"361","#DIABETES Q&amp;A EPISODE 43

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond… https://t.co/b0HD3KqsdU",FALSE,3,NA,2020-02-03 12:32:55,TRUE,NA,"1224309790026788867",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",1,FALSE,FALSE,NA,NA
"362","RT @iamlazykat: Pas besoin de caption pour cette photo, elle parle d'elle même 🤤
.
.
.
#yummy #foodporn #pnyburger #beyondmeat #sweetpotato…",FALSE,0,NA,2020-02-03 11:35:40,FALSE,NA,"1224295382756229120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","monpetitlapin_",2,TRUE,FALSE,NA,NA
"363","Pas besoin de caption pour cette photo, elle parle d'elle même 🤤
.
.
.
#yummy #foodporn #pnyburger #beyondmeat… https://t.co/hrv3aWMS76",FALSE,3,NA,2020-02-03 11:34:33,TRUE,NA,"1224295103398805509",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","iamlazykat",2,FALSE,FALSE,NA,NA
"364","RT @MyTheatreMates: Top theatregoing tip: @draytonarmsSW5 has lip-smacking pub-grub &amp; you can get 20% off the bar menu with your #NetflixAn…",FALSE,0,NA,2020-02-03 11:11:00,FALSE,NA,"1224289177015111680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ActLukeAdamson",3,TRUE,FALSE,NA,NA
"365","#DIABETES Q&amp;A EPISODE 43

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond… https://t.co/ImIBFuidrN",FALSE,0,NA,2020-02-03 10:58:06,TRUE,NA,"1224285930925637632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"366","#DIABETES Q&amp;A EPISODE 43

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond… https://t.co/FRN90QqzoC",FALSE,1,NA,2020-02-03 10:57:35,TRUE,NA,"1224285801741078528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"367","$BYND in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators:… https://t.co/5Bdx8ul6Uy",FALSE,0,NA,2020-02-03 10:32:33,TRUE,NA,"1224279500894035968",NA,"<a href=""https://tickeron.com"" rel=""nofollow"">Tickeron</a>","Tickeron",0,FALSE,FALSE,NA,NA
"368","RT @Nenagh9: @GVFD_76 @OurCompass @FarmChicJodi @DMDent @MGigger @bryanwatson131 @Noomi_L1 @1noeloconnor @cdiedrich23 @rissalipstick @stati…",FALSE,0,NA,2020-02-03 10:09:48,FALSE,NA,"1224273773798526976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MoishesMom",13,TRUE,FALSE,NA,NA
"369","#DIABETES Q&amp;A EPISODE 43

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond… https://t.co/2jOJY7daR1",FALSE,2,NA,2020-02-03 10:07:03,TRUE,NA,"1224273081008394242",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"370","#Casino premier distributeur français à proposer les steaks #BeyondMeat https://t.co/pJ7dcaogmA",FALSE,0,NA,2020-02-03 09:09:31,FALSE,NA,"1224258602074017793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thomasthibord",0,FALSE,FALSE,NA,NA
"371","BEYOND MEAT GO BEYOND!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond… https://t.co/4gJHOqopTD",FALSE,0,NA,2020-02-03 08:41:12,TRUE,NA,"1224251475930406914",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"372","#KFC to sell #BeyondMeat's plant-based 'fried chicken' in the southern US https://t.co/myiCnf5Y71",FALSE,0,NA,2020-02-03 08:20:08,FALSE,NA,"1224246175584464898",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_C_Wadd",0,FALSE,FALSE,NA,NA
"373","🌾""...plant-based foods that directly replace animal products have grown 31%...""🍔

#menumavin #forbes… https://t.co/WyomgZJwUO",FALSE,1,NA,2020-02-03 08:00:35,TRUE,NA,"1224241255489712129",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MenuMavin",0,FALSE,FALSE,NA,NA
"374","RT @MyTheatreMates: Top theatregoing tip: @draytonarmsSW5 has lip-smacking pub-grub &amp; you can get 20% off the bar menu with your #NetflixAn…",FALSE,0,NA,2020-02-03 07:39:15,FALSE,NA,"1224235888231755781",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmilyJGEllis",3,TRUE,FALSE,NA,NA
"375","RT @Stock_Market_Pr: BYND INVESTOR ALERT: Bernstein Liebhard LLP Announces that a Securities #classactionlawsuit has Been Filed Against #Be…",FALSE,0,NA,2020-02-03 07:14:05,FALSE,NA,"1224229555524788225",NA,"<a href=""https://gambiste.com"" rel=""nofollow"">Gambiste</a>","Gambiste1",1,TRUE,FALSE,NA,NA
"376","#promise #fantastic #vegetarian #sunday #sundayvibes #omelette #beyondmeat @beyondmeat #wegotthis… https://t.co/SC4z6sVvbK",FALSE,0,NA,2020-02-03 06:34:07,TRUE,NA,"1224219494396112896",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","maggietranquila",0,FALSE,FALSE,NA,NA
"377","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/D0RyHeuzLl",FALSE,0,NA,2020-02-03 06:18:23,TRUE,NA,"1224215537883893760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"378","Hardee's and Carl's Jr giving away free food the morning after the #SuperBowl so you definitely want to hit them up… https://t.co/ZQeOorut8r",FALSE,3,NA,2020-02-03 05:25:49,TRUE,NA,"1224202306964656128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KimberleyDS84",1,FALSE,FALSE,NA,NA
"379","BYND INVESTOR ALERT: Bernstein Liebhard LLP Announces that a Securities #classactionlawsuit has Been Filed Against… https://t.co/8TtN0kxVzC",FALSE,0,NA,2020-02-03 05:18:34,TRUE,NA,"1224200481599148033",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Stock_Market_Pr",1,FALSE,FALSE,NA,NA
"380","@tatentschluss Alleine der Geruch. Und der Gimmick mit dem rosa Saft für ""medium"". Genau das, was ich an Fleisch ni… https://t.co/GGNXJlBVjb",FALSE,0,"tatentschluss",2020-02-03 05:12:01,TRUE,"1223927299483062273","1224198834018029568","2738243128","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sebrem",0,FALSE,FALSE,NA,NA
"381","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/FFltb5wNiX",FALSE,1,NA,2020-02-03 04:46:38,TRUE,NA,"1224192448617795585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"382","KFC to sell Beyond Meat’s plant-based fried chicken in the U.S. @KFC @BeyondMeat @kfc #food #BeyondMeat #News
https://t.co/WqquB99b60",FALSE,0,NA,2020-02-03 04:07:21,FALSE,NA,"1224182559522742272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","axeyked",0,FALSE,FALSE,NA,NA
"383","We tried the #beyondmeat burgers at Carl’s Jr. 
#mukbang
https://t.co/qS0iWk5XUR",FALSE,0,NA,2020-02-03 03:39:01,FALSE,NA,"1224175430787194881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CourtneyandDay",0,FALSE,FALSE,NA,NA
"384","What’s the Difference Between #BeyondMeat and #ImpossibleMeat?
https://t.co/Ag4w0f70ND",FALSE,0,NA,2020-02-03 03:34:39,FALSE,NA,"1224174330680152065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaxEatz",1,FALSE,FALSE,NA,NA
"385","RT @Nenagh9: @GVFD_76 @OurCompass @FarmChicJodi @DMDent @MGigger @bryanwatson131 @Noomi_L1 @1noeloconnor @cdiedrich23 @rissalipstick @stati…",FALSE,0,NA,2020-02-03 02:56:02,FALSE,NA,"1224164615828848641",NA,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon Android</a>","TaxMadnessgov",13,TRUE,FALSE,NA,NA
"386","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/cCpRY0S2ME",FALSE,0,NA,2020-02-03 02:55:11,TRUE,NA,"1224164400170299398",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"387","#DIABETES PHARMACEUTICAL COMPANIES STUCKED IN A BUBBLE! 

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380… https://t.co/FeAxc0ZSDq",FALSE,1,NA,2020-02-03 02:40:22,TRUE,NA,"1224160672331681793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"388","#DIABETES PHARMACEUTICAL COMPANIES STUCKED IN A BUBBLE! 

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380… https://t.co/K0SJo08cNt",FALSE,1,NA,2020-02-03 01:54:16,TRUE,NA,"1224149068835766272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"389","#DIABETES PHARMACEUTICAL COMPANIES STUCKED IN A BUBBLE! 

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380… https://t.co/zvI2D4AZ7x",FALSE,0,NA,2020-02-03 01:53:49,TRUE,NA,"1224148955396628481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
